url,filename,title,date_published,category,size_str,size_bytes,page_url,first_seen,local_path,source
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/ESPECTRO%20IMT%20Y%20REDES%20SATELITALES.PDF,ESPECTRO IMT Y REDES SATELITALES.PDF,Espectro (IMT y redes satelitales),2024-10-17,Materiales didácticos,1.04 MB,1090519,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=1,2026-04-11,downloads/2024-10-17/ESPECTRO IMT Y REDES SATELITALES.PDF,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Licencias%20clase%20B.pdf,Licencias clase B.pdf,Nuevas licencias clase B,2024-10-17,Materiales didácticos,887.89 KB,909199,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=1,2026-04-11,downloads/2024-10-17/Licencias clase B.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/AGENDA%20DEL%20EVENTO%202024%20%28actualizada%2016.10.2024%29.pdf,AGENDA DEL EVENTO 2024 (actualizada 16.10.2024).pdf,Agenda - Jornada Anual de Regulación de Servicios de Comunicaciones 2024,2024-10-15,Guías,1.04 MB,1090519,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=1,2026-04-11,downloads/2024-10-15/AGENDA DEL EVENTO 2024 (actualizada 16.10.2024).pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2024-01/Resoluci%C3%B3n%20del%20Poder%20Ejecutivo%20Cadena%20Nacional%2027%20de%20enero%20de%202024.pdf,Resolución del Poder Ejecutivo Cadena Nacional 27 de enero de 2024.pdf,Resolución del Poder Ejecutivo Cadena Nacional 27 de enero de 2024,2026-04-11,,313.33 KB,320849,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=2,2026-04-11,downloads/2026-04-11/Resolución del Poder Ejecutivo Cadena Nacional 27 de enero de 2024.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/AGENDA%20DEL%20EVENTO_2.pdf,AGENDA DEL EVENTO_2.pdf,Agenda - Jornada Anual de Regulación de Servicios de Comunicaciones 2023,2023-11-28,Materiales didácticos,202.94 KB,207810,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=2,2026-04-11,downloads/2023-11-28/AGENDA DEL EVENTO_2.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Importancia%20de%20datos%20estad%C3%ADsticos%20telecomunicaciones%20-%20Diego%20Larriera%20%28URSEC%29.pdf,Importancia de datos estadísticos telecomunicaciones - Diego Larriera (URSEC).pdf,Importancia de los datos estadísticos para la regulación de los mercados de telecomunicaciones,2023-11-28,Materiales didácticos,2.11 MB,2212495,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=2,2026-04-11,downloads/2023-11-28/Importancia de datos estadísticos telecomunicaciones - Diego Larriera (URSEC).pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Defensa%20del%20Consumidor%20-%20Stefan%C3%ADa%20Sorribas%20%28URSEC%29.pdf,Defensa del Consumidor - Stefanía Sorribas (URSEC).pdf,Defensa del consumidor,2023-11-28,Materiales didácticos,1.03 MB,1080033,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=2,2026-04-11,downloads/2023-11-28/Defensa del Consumidor - Stefanía Sorribas (URSEC).pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Guia%20PIeL%20para%20la%20industria.pdf,Guia PIeL para la industria.pdf,Guía PIeL para la industria,2020-10-16,Recomendaciones,1.54 MB,1614807,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=7,2026-04-11,downloads/2020-10-16/Guia PIeL para la industria.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Guia%20PIeL%20para%20encargados%20de%20formular%20pol%C3%ADticas.pdf,Guia PIeL para encargados de formular políticas.pdf,Guía PIeL para encargados de formular políticas,2020-10-16,Recomendaciones,1.55 MB,1625292,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=7,2026-04-11,downloads/2020-10-16/Guia PIeL para encargados de formular políticas.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/En%20l%C3%ADnea%20con%20SANGO.pdf,En línea con SANGO.pdf,En línea con SANGO,2020-10-16,Recomendaciones,4.75 MB,4980736,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=7,2026-04-11,downloads/2020-10-16/En línea con SANGO.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Libro%20de%20ejercicios%20sobre%20Seguridad%20en%20L%C3%ADnea%20-%20Trabaja%20con%20SANGO.pdf,Libro de ejercicios sobre Seguridad en Línea - Trabaja con SANGO.pdf,Trabaja con SANGO,2020-10-16,Recomendaciones,5.94 MB,6228541,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=7,2026-04-11,downloads/2020-10-16/Libro de ejercicios sobre Seguridad en Línea - Trabaja con SANGO.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Guia%20PIeL%20para%20padres%20y%20educadores.pdf,Guia PIeL para padres y educadores.pdf,Guía PIeL para ´padres y educadores,2020-10-16,Recomendaciones,2.96 MB,3103784,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=7,2026-04-11,downloads/2020-10-16/Guia PIeL para padres y educadores.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/R-REC-P.1546-6-201908.pdf,R-REC-P.1546-6-201908.pdf,Recomendación UIT-R P.1546-6 (08/2019),2020-02-14,Recomendaciones,4.32 MB,4529848,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=9,2026-04-11,downloads/2020-02-14/R-REC-P.1546-6-201908.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/documentos/publicaciones/Empate2019_ResultadosFinal.pdf,Empate2019_ResultadosFinal.pdf,Informe EnPaTe 2019,2019-08-13,Informes,793.54 KB,812584,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=10,2026-04-11,downloads/2019-08-13/Empate2019_ResultadosFinal.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2020-11/SOLICITUD%20DE%20AUTORIZACI%C3%93N%20DE%20CONCENTRACI%C3%93N.pdf,SOLICITUD DE AUTORIZACIÓN DE CONCENTRACIÓN.pdf,Formulario de solicitud de autorización de concentración económica,2026-04-11,,210.78 KB,215838,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=13,2026-04-11,downloads/2026-04-11/SOLICITUD DE AUTORIZACIÓN DE CONCENTRACIÓN.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2020-01/Modelo%20de%20Certificado%20Notarial%20para%20la%20Declaraci%C3%B3n%20Jurada%20del%20art.%20104%20Lit%20G%20y%20art.%20105%20de%20la%20Ley%2019307.pdf,Modelo de Certificado Notarial para la Declaración Jurada del art. 104 Lit G y art. 105 de la Ley 19307.pdf,Modelo de Certificado Notarial para la Declaración Jurada del Art. 104 Lit. G y Art. 105 - Ley 19307,2026-04-11,,115.63 KB,118405,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=13,2026-04-11,downloads/2026-04-11/Modelo de Certificado Notarial para la Declaración Jurada del art. 104 Lit G y art. 105 de la Ley 19307.pdf,telecom
https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/sites/unidad-reguladora-servicios-comunicaciones/files/2020-01/Modelo%20Certificado%20Notarial%20Declaraci%C3%B3n%20Jurada%20art%20106%20105%20Ley%2019307%20Persona%20Jur%C3%ADdica.pdf,Modelo Certificado Notarial Declaración Jurada art 106 105 Ley 19307 Persona Jurídica.pdf,Modelo de Certificado Notarial para la Declaración Jurada del Art. 105 y 106 - Ley 19307,2026-04-11,,66.12 KB,67706,https://www.gub.uy/unidad-reguladora-servicios-comunicaciones/tematica/servicios-telecomunicaciones?page=13,2026-04-11,downloads/2026-04-11/Modelo Certificado Notarial Declaración Jurada art 106 105 Ley 19307 Persona Jurídica.pdf,telecom
